count,pos,description,pos_type,word
43,,,"nns","doctors"
1,,,"nn","ducamel"
1,,,"nn","Volmar"
1,,,"nn","boroke"
1,,,"nn","Guerra"
1,,,"nn","you…"
25,,,"nn","Christophe"
1,,,"nn","BNS"
2,,,"nn","CLAS"
1,,,"nn","mirlaine"
1,,,"nn","carlo"
2,,,"nn","mechanic"
1,,,"nn","Fusion"
1,,,"nn","kouvenman+tou"
4,,,"nnp","Thomas"
1,,,"nn","vandredi"
16,,,"nn","gwo"
2,,,"nn","amardy"
2,,,"nn","Basen"
1,,,"nns","venons"
2,,,"nn","boy"
2,,,"nn","POC"
1,,,"nn","watere"
1,,,"nn","greene"
5,,,"nns","feet"
4,,,"nn","PI"
1,,,"nn","chaque"
2,,,"nnp","Jeanne"
2,,,"nn","luxury"
1,,,"nn","materyel"
1,,,"nn","wasn’t"
2,,,"nn","tsunami"
3,,,"nn","Infrastructure"
1,,,"nn","encampment"
2,,,"nn","inc"
206,,,"nn","paske"
1,,,"nn","rez"
1,,,"nnp","Johnson"
1,,,"nn","beleive"
5,,,"nn","’"
1,,,"nn","luc"
2,,,"nn","pata"
1,,,"nn","AUGSTA"
2,,,"nn","vive"
2,,,"nn","JASON"
1,,,"nn","disponib"
59,,,"nn","zon"
1,,,"nn","kow"
2,,,"nn","Nnan"
2,,,"nn","Lassin"
5,,,"nns","ages"
1,,,"nn","palepawol"
1,,,"nn","renise"
1,,,"nn","spécialisée"
1,,,"nn","sid-"
3,,,"nn","violence"
1,,,"nn","Toothpaste"
3,,,"nn","prochep"
35,,,"nn","konte"
1,,,"nn","Anne-Isabelle"
1,,,"nn","Cathedrale"
1,,,"nn","difisi"
1,,,"nns","corvers"
1,,,"nns","Nelmeus"
1,,,"nn","TWOUJAK"
1,,,"nn","Lucamane"
1,,,"nn","mouvman"
2,,,"nns","Locations"
2,,,"nn","Norv"
1,,,"nn","bulk"
2,,,"nns","malpas"
6,,,"nn","Manrese"
1,,,"nn","boncy"
1,,,"nn","[Petit"
1,,,"nn","teyat"
1,,,"nn","NOELSAINT"
1,,,"nn","chavane"
1,,,"nn","pransyon"
10,,,"FW","PETIT"
1,,,"nn","Carfou"
2,,,"nn","npri"
2,,,"nn","pas*"
4,,,"nn","kolaborasyon"
1,,,"FW","Joie"
1,,,"nn","WINSON"
1,,,"nn","leonar"
16,,,"nns","toilets"
2,,,"nn","prolonger"
2,,,"nn","GRAN"
1,,,"nn","Marylin"
14,,,"nn","Svp"
3,,,"nnp","AL"
1,,,"nn","Polycarpe"
1,,,"nn","JACQUE"
6,,,"nn","koman"
1,,,"nn","kati"
1,,,"nn","dulcelien"
1,,,"nn","CapHaitien"
1,,,"nn","sammi"
3,,,"nn","robert"
4,,,"nnp","Ed"
2,,,"nn","matla"
3,,,"nn","comme"
6,,,"nn","five"
1,,,"nn","Lathan"
1,,,"nn","cosel"
4,,,"nn","youth"
1,,,"nn","malad*"
2,,,"nn","Enorque"
1,,,"nn","Sarte"
1,,,"nn","panik"
1,,,"nn","FONT"
11,,,"nn","Acra"
1,,,"nn","anban"
1,,,"nn","RESSOURCES"
1,,,"nn","Bellegarde"
3,,,"nn","prises"
2,,,"nn","aunt-Hermonique"
1,,,"nn","Ziemke"
1,,,"nn","etre"
1,,,"nnp","Hollywood"
1,,,"nn","TUESDAY"
8,,,"nn","alley"
1,,,"nn","~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
1,,,"nn","Mwn"
1,,,"nn","arrest"
3,,,"nn","-ft"
2,,,"nn","oit"
1,,,"nnp","Allen"
2,,,"nn","pinge"
1,,,"nn","AVERL"
18,,,"nn","sanitation"
1,,,"nn","@mariehlabory"
1,,,"nn","imatrikilasyon"
2,,,"nn","Fedner"
3,,,"nn","LABOULE"
1,,,"nn","inst"
2,,,"nn","lambert"
2,,,"nnp","Las"
1,,,"nn","Mossanto"
1,,,"nn","noemie"
1,,,"nn","Côte-de-Fer"
1,,,"nns","Mentos"
1,,,"nn","Ketty"
1,,,"nn","deyemen"
1,,,"nn","aptouye"
1,,,"nn","aspirin"
1,,,"nn","reader"
4,,,"nns","abres"
3,,,"nn","tele"
1,,,"nn","soge"
3,,,"nn","SAMUEL"
1,,,"nn","Vaudreuille"
11,,,"nns","ns"
3,,,"FW","rouge"
1,,,"nn","sérums"
8,,,"nnp","PLACE"
1,,,"nn","JACQUELINE"
1,,,"nns","manquons"
2,,,"nn","Tt"
1,,,"nn","fropnt"
1,,,"nn","fanmy"
1,,,"nn","kansa"
1,,,"nn","ambassadorsforchristlp@gmail"
1,,,"nn","Hour"
5,,,"nn","grace"
3,,,"nn","hte"
1,,,"nn","parent"
1,,,"nn","hometown"
1,,,"nn","paco"
3,,,"nn","boucan"
23,,,"nns","Lilavois"
6,,,"nn","kipa"
69,,,"nnp","LA"
1,,,"nnp","Gulf"
1,,,"nn","MINM"
1,,,"nn","Titanyen"
1,,,"nn","Cantave"
1,,,"nn","STEPHANIE"
2,,,"nn","bremon"
1,,,"nn","kanape"
3,,,"FW","ETC"
1,,,"nn","headache"
1,,,"nn","oeur"
3,,,"nn","tradui"
8,,,"nn","Baussan"
1,,,"nn","Port-a-Piment"
1,,,"nnp","Bondi"
1,,,"nn","GYN"
10,,,"nn","belok"
1,,,"nns","hits"
3,,,"nn","pita"
1,,,"nn","SAGAILLE"
1,,,"FW","maya"
1,,,"nn","sud-est"
1,,,"nn","maltrete"
1,,,"nn","mwenmse"
3,,,"nn","PLAS"
24,,,"nn","Bonsoir"
1,,,"nn","They’re"
1,,,"nns","Modernes"
3,,,"nnp","Mary"
149,,,"nn","rete"
7,,,"nn","Sarthe"
1,,,"nn","FONDATION"
1,,,"nn","française"
1,,,"nn","CASIMIR"
2,,,"nn","bench"
2,,,"nns","problemes"
2,,,"nn","boyfriend"
1,,,"nn","zefi"
3,,,"nn","corail"
2,,,"nn","Nobody"
2,,,"nn","Port-auPrince"
2,,,"nn","disponibles"
2,,,"nn","&lt"
1,,,"nn","finde"
3,,,"nn","Leogane_Haiti"
7,,,"nn","kouri"
2,,,"nn","fool&quot"
1,,,"nn","medicaux"
1,,,"nn","BOURE"
1,,,"nn","GETRO"
1,,,"nn","akonpanye"
2,,,"nns","grangs"
2,,,"nn","Rara"
2,,,"nns","Tapis"
1,,,"nn","technology"
2,,,"nns","sutures"
1,,,"nn","PYES"
1,,,"nn","LOUISSAINT"
1,,,"nnp","Cargo"
1,,,"nn","Firefighter"
13,,,"nn","MSF"
1,,,"nn","Chauvet"
1,,,"nn","lil"
1,,,"nn","QUESTION"
7,,,"nn","min"
1,,,"nn","Lochare"
1,,,"nn","-feet"
1,,,"nn","GARBAGE"
1,,,"nn","Mahoti*re"
1,,,"nn","Narcisse"
1,,,"nn","eldorado-old"
27,,,"nn","Morne"
1,,,"nn","TERRAIN"
1,,,"nn","m&amp"
4,,,"nn","inasmo"
3,,,"nn","North-West"
3,,,"nn","castro"
1,,,"nn","Dieufene"
1,,,"nn","@nobelhope"
1,,,"nn","@LadyDior"
1,,,"nn","Penette"
1,,,"nn","solino"
4,,,"nn","pwovizwa"
1,,,"nn","appartement"
2,,,"nn","DUVAL"
2,,,"nn","Alcin"
1,,,"nn","inzone"
2,,,"nn","cheriez"
4,,,"nns","lapolis"
1,,,"nn","Agena"
2,,,"nns","Bodies"
2,,,"nn","kristòf"
1,,,"nn","marie-claude"
1,,,"nn","Cape-Haitien"
18,,,"nnp","Tuesday"
1,,,"nn","deplasman"
16,,,"nn","LEOGANE"
136,,,"nns","men"
86,,,"nnp","L"
1,,,"nn","HABNET"
3,,,"nns","prisoners"
3,,,"nn","tw"
1,,,"nn","MEDIKAMEN"
1,,,"nn","erik"
1,,,"nn","Desarmes"
14,,,"nns","teams"
2,,,"nn","gid="
3,,,"nn","TROUIN"
6,,,"nn","nurse"
1,,,"nns","Members"
1,,,"nn","kompayi"
7,,,"nn","Everyone"
8,,,"FW","Filles"
99,,,"nnp","FOOD"
1,,,"nn","gaba"
2,,,"nnp","Evans"
1,,,"nn","KÒMANSE"
1,,,"nn","lfamariss@hotmail"
1,,,"nns","miracles"
1,,,"nn","CASEC"
50,,,"nns","Gonaives"
3,,,"nn","click"
6,,,"nn","lojman"
2,,,"nn","Mom"
2,,,"nns","VOLUNTEERS"
1,,,"nn","Mariefrance"
1,,,"nn","toma"
3,,,"nns","environs"
3,,,"nn","FRANCE"
1,,,"nn","Baudin"
42,,,"nn","KAY"
1,,,"nn","milk*"
1,,,"nns","Plezans"
2,,,"nn","sachet"
1,,,"nn","soufriiiiiiiiiiiiiiiiiiii"
1,,,"nn","st-mathieu"
9,,,"nn","sel"
1,,,"nn","RHUM"
1,,,"nn","Lisus"
1,,,"nn","seli"
28,,,"nn","Im"
2,,,"nn","Faculty"
1,,,"nn","evelyne"
7,,,"nn","jezi"
6,,,"nn","MESAJ"
1,,,"nn","planch"
2,,,"nnps","Sciences"
3,,,"nn","jiskaprezan"
2,,,"nn","potemsekou"
1,,,"nn","potabl"
2,,,"nn","Sigueneau"
1,,,"nn","kenel"
1,,,"nnp","GSP"
1,,,"nn","karibe"
1,,,"nn","giveaway"
2,,,"nn","tef"
47,,,"nn","av"
8,,,"nn","------"
1,,,"nns","counties"
4,,,"nn","Kiskeya"
2,,,"nn","crisis"
1,,,"nn","Chantalle"
7,,,"nn","Port-au-prince"
1,,,"nn","Adoken"
1,,,"nn","kore"
1,,,"nns","drives"
1,,,"nns","collines"
3,,,"nn","renovation"
8,,,"nn","Angle"
3,,,"nn","mwe"
60,,,"nns","houses"
2,,,"nn","situ*r"
2,,,"nn","entr"
3,,,"nn","CHAL"
2,,,"nn","PREVILLE"
2,,,"nnp","Mormon"
1,,,"nn","AV"
90,,,"nn","information"
1,,,"nn","bol"
1,,,"nn","DOPAMINE"
1,,,"nn","govenment"
2,,,"nn","IJAN"
1,,,"nn","mauvaise"
2,,,"nn","Dieula"
1,,,"nn","Drisdelle&amp"
3,,,"nn","M&amp"
1,,,"FW","lange"
2,,,"nn","OO"
16,,,"nn","hope"
7,,,"nn","fen"
1,,,"nn","VALENTIN"
1,,,"nn","LOCALITY"
1,,,"nn","NOUPANKO"
1,,,"nn","presendieu"
1,,,"nn","Nelyo"
1,,,"nns","bourettes"
2,,,"nn","Nadin"
2,,,"nn","AIDG"
5,,,"nnp","Trianon"
2,,,"nnp","Trinity"
1,,,"nn","SUBLINGUAL"
13,,,"nn","adr"
2,,,"nn","lenn"
1,,,"nn","SILVYA"
2,,,"nn","pwensipalman"
2,,,"nn","sterlin"
1,,,"nn","kantin"
1,,,"nns","cents"
1,,,"nn","servi"
1,,,"nns","LIVES"
2,,,"nn","MARLENE"
1,,,"nns","ramps"
1,,,"nn","Gresier"
22,,,"nn","country"
1,,,"nns","pEOPLE"
2,,,"nn","bwaye"
48,,,"nn","jan"
2,,,"nnp","UNITED"
1,,,"nn","Laskawobas"
2,,,"nn","dirig"
5,,,"nn","rescap"
1,,,"nn","kawol"
2,,,"nn","bonjour"
1,,,"nn","WSource"
4,,,"nn","ponsonde"
4,,,"nn","CHRIST"
3,,,"nn","CX-DES-BQTS"
2,,,"nn","NOURITURE"
12,,,"FW","aux"
6,,,"nn","savoir"
1,,,"nn","Pavée"
1,,,"nn","PoToPrenS"
2,,,"nn","babiole"
1,,,"nns","ris"
89,,,"nn","kap"
42,,,"nn","rive"
1,,,"nnp","Blue"
2,,,"nn","MANB"
1,,,"nn","regle"
1,,,"nns","methodis"
3,,,"nn","sonapi"
1,,,"nnp","Trevor"
3,,,"nnp","INFORMATION"
1,,,"nn","festa"
1,,,"nns","jobs"
1,,,"nnp","Grandmother"
15,,,"nn","downtown"
19,,,"nn","lajan"
1,,,"nn","amiti"
2,,,"nn","Douyon"
1,,,"nn","BARTHELEMY"
3,,,"nn","Nasyonzini"
4,,,"nn","driver"
1,,,"nns","Pompulus"
1,,,"nnp","Moises"
1,,,"nn","Frico"
8,,,"nn","nephew"
1,,,"nn","dyapora"
55,,,"nn","BEZWEN"
2,,,"nn","fall"
1,,,"nn","Rémy"
1,,,"nn","sharpe@yahoo"
2,,,"nnp","Defense"
3,,,"nn","Agronome"
1,,,"nn","rimakagou"
2,,,"nn","gwo-m"
2,,,"nns","Durandis"
2,,,"nn","Ricot"
2,,,"nn","raquit"
1,,,"nns","Lavilus"
10,,,"nn","boukan"
2,,,"nn","Gonav"
5,,,"nn","pri"
2,,,"nn","setup"
1,,,"nn","BISONY"
1,,,"nn","descolin"
1,,,"nn","Didn´t"
1,,,"nn","EMILE"
3,,,"nn","douyon"
1,,,"nn","atansyon"
1,,,"nn","mrele"
16,,,"nns","sites"
1,,,"nns","Amputations"
15,,,"nn","magloire"
1,,,"nn","TDP"
2,,,"nn","divize"
6,,,"nn","eau-nouriture"
7,,,"nn","facility"
1,,,"nn","Poussiere"
2,,,"nnp","Lucien"
2,,,"nn","Sherley"
2,,,"nns","Bombardopolis"
2,,,"nn","Noire"
2,,,"nn","licid"
3,,,"nn","GALLON"
13,,,"nn","SANTO"
2,,,"nnp","Marion"
1,,,"nn","ANDA"
1,,,"nn","SIPO"
1,,,"nn","Micaelle"
2,,,"nns","posts"
2,,,"nn","FILS"
1,,,"nn","______"
1,,,"nn","poison"
6,,,"nn","Today"
3,,,"nnp","Garden"
1,,,"nn","MAXIME"
1,,,"nn","Cz"
3,,,"nnp","Provincial"
2,,,"nn","CHAMPGNE"
2,,,"nn","Decastine"
2,,,"nn","lapleine"
9,,,"nn","kwa"
17,,,"nn","lafin"
1,,,"nn","Macadieu"
1,,,"nn","Bokan"
2,,,"nn","Dalle"
4,,,"nn","morne"
1,,,"nn","besse"
1,,,"nn","signe"
1,,,"nn","Moinet"
1,,,"nn","MSPP"
3,,,"nn","Charpentier"
15,,,"nn","department"
5,,,"nn","fleur"
2,,,"nn","Kethie"
28,,,"nn","Feb"
2,,,"nn","Lazon"
9,,,"nn","purification"
1,,,"nnp","Helene"
7,,,"nn","starvation"
2,,,"nnp","Secretary"
21,,,"FW","Mais"
1,,,"nn","antr"
1,,,"nn","guesthouse"
3,,,"nn","Mange"
4,,,"nn","beton"
65,,,"nn","Delma"
1,,,"nn","Inter-Active"
4,,,"nn","GATE"
1,,,"nn","fIood"
76,,,"nn","KI"
3,,,"nn","Sacre-Coeur"
1,,,"nn","renesans"
1,,,"nn","mende"
1,,,"nn","brile"
1,,,"nn","Geffard"
25,,,"nn","swen"
1,,,"nn","went"
1,,,"nn","ainne"
1,,,"nns","Irois"
11,,,"nn","eglise"
47,,,"nn","jean"
1,,,"nnp","Bergman"
1,,,"nn","yopoko"
2,,,"nn","st-matye"
1,,,"nn","hennery"
1,,,"nn","Etudiant"
1,,,"nn","konnye"
1,,,"nn","Bataille&quot"
24,,,"nnp","Si"
2,,,"nns","kras"
11,,,"nn","truitier"
1,,,"nn","rapha"
1,,,"nn","Foucha"
1,,,"nns","parks"
1,,,"nn","dalam"
92,,,"nn","place"
1,,,"nn","Vatelia"
2,,,"nn","chč"
3,,,"nn","ra"
2,,,"nnp","Price"
1,,,"nn","wilner"
1,,,"nn","poulavifleri"
2,,,"nn","ambulance"
2,,,"nn","americain"
1,,,"nn","nanzònsa"
5,,,"nn","finn"
1,,,"nns","fontus"
9,,,"nn","transportation"
1,,,"nn","KONPREANSYON"
4,,,"nn","remen"
1,,,"nn","Mackensy"
1,,,"nn","TOPWENS"
1,,,"nn","danl"
6,,,"nn","jasmin"
3,,,"nnp","Jimmy"
3,,,"nn","HUGSON"
1,,,"nn","Thelemaque"
2,,,"nn","AMAZONE"
2,,,"nn","Macajoux"
1,,,"nn","Phalange"
1,,,"nnp","Jean-Jacques"
4,,,"nn","charpent"
1,,,"nn","prolongement"
1,,,"nn","Frem"
1,,,"nn","SEAPORT"
1,,,"nn","Ambroise\&quot"
1,,,"nn","EVERYONE"
4,,,"nn","damien"
2,,,"nn","n*lson"
1,,,"nn","mori"
2,,,"nn","PWOBL"
1,,,"nn","Dyeg"
29,,,"nn","fuel"
1,,,"nn","lamontagne"
3,,,"nn","Pi"
1,,,"nn","Jeremie\&quot"
7,,,"nnps","Services"
1,,,"nn","OJDSC"
2,,,"nn","trust"
2,,,"FW","noir"
8,,,"nn","mčsi"
5,,,"nn","Pestel"
4,,,"nn","PLA"
2,,,"nn","trourve"
2,,,"nn","Cayemite"
1,,,"nn","sae"
4,,,"nn","nonm"
1,,,"nnp","Fatima"
2,,,"nn","rescueHaiti"
2,,,"nn","AUNT"
4,,,"nns","familles"
2,,,"nn","GRANDE"
1,,,"nn","Legagneur"
3,,,"nn","Nation"
3,,,"nn","Archaie"
1,,,"nn","siloe"
2,,,"nn","REMENBER"
4,,,"nnp","Organization"
1,,,"nnp","September"
2,,,"nn","cellphone"
3,,,"nn","font"
1,,,"nn","Bonjr"
1,,,"nnp","Denise"
2,,,"nn","sivady"
7,,,"nn","quartier"
6,,,"nn","pajwenn"
2,,,"nnp","Hopkins"
1,,,"nn","magophy"
5,,,"nnp","Claire"
1,,,"nnp","CITY"
1,,,"nn","MUSO"
17,,,"nn","anko"
2,,,"nns","anxiolytics"
3,,,"nn","j*n"
23,,,"nnp","FE"
2,,,"nnp","Hubert"
3,,,"nn","@karljeanjeune"
1,,,"nn","cadette"
1,,,"nn","anti-allergy"
2,,,"nn","SITYE"
1,,,"nn","Kile"
1,,,"nns","costs"
6,,,"nn","ROAD"
7,,,"nn","aftershock"
1,,,"nn","gaté"
60,,,"nn","two"
1,,,"nn","sibi"
2,,,"nn","noone"
1,,,"nn","VILSON"
6,,,"nns","NEEDS"
3,,,"nn","CLAUDE"
2,,,"nn","role"
1,,,"nns","gowns"
4,,,"nn","pwoch"
3,,,"nn","google"
1,,,"nn","organizaion"
1,,,"nn","rekonet"
11,,,"nn","god"
1,,,"nn","kilom"
2,,,"nn","constraint"
1,,,"nn","Delen"
1,,,"nn","severl"
1,,,"nns","salutes"
4,,,"nn","---------"
1,,,"nns","heros"
1,,,"nn","padien"
1,,,"nns","Demas"
1,,,"nn","tour"
6,,,"nn","lochard"
3,,,"nn","talleyrand@lemabouya"
1,,,"nn","tineve"
3,,,"nn","Sexe"
4,,,"nn","tremblement"
16,,,"nn","Bourdon"
1,,,"nn","MIcheline"
2,,,"nn","KFOU"
1,,,"nn","Eason"
5,,,"nn","director"
1,,,"nn","coince"
1,,,"nn","atialle"
1,,,"nn","Sentonore"
2,,,"nn","BORDER"
1,,,"nnp","Frito"
1,,,"nn","benwa"
1,,,"nns","newborns"
6,,,"nn","reskape"
1,,,"nn","Rivy*"
2,,,"nn","PRENS"
4,,,"nn","Goulith"
1,,,"nns","blogs"
2,,,"nn","pwop"
1,,,"nn","PRIYE"
2,,,"nn","Gwoup"
1,,,"nn","CASER"
1,,,"nn","metel"
2,,,"nn","okemesi"
1,,,"nn","Pandiassou"
3,,,"nns","PLANES"
1,,,"nn","anbwaz"
4,,,"nnp","Pour"
1,,,"nn","POMPE"
1,,,"nn","Sivilien"
1,,,"nn","past*"
1,,,"nn","topic="
3,,,"nnp","Roche"
13,,,"nnp","AS"
1,,,"nn","drum"
6,,,"nn","TABITO"
1,,,"nns","surveys"
10,,,"nn","prolongee"
1,,,"nn","Iave"
2,,,"nn","CHECK"
1,,,"nn","occ*an"
2,,,"nn","Mta"
2,,,"nn","roumain"
1,,,"nns","occasions"
1,,,"nn","tole"
1,,,"nns","pr*s"
831,,,"nn","m"
4,,,"nnp","Jude"
1,,,"nn","orgÂ"
1,,,"nn","broch"
14,,,"nn","uncle"
2,,,"nn","tian"
107,,,"nn","address"
1,,,"nn","Fourcand"
1,,,"nn","dyin"
1,,,"nn","disinffectants"
1,,,"nnp","LISA"
1,,,"nn","denim"
1,,,"nn","Guirand"
1,,,"nn","apolon"
13,,,"nn","Bondye"
1,,,"nn","POBLEM"
1,,,"nn","CANAPEVERT"
2,,,"nn","BLESE"
1,,,"nn","jistis"
1,,,"nns","Romilus"
9,,,"nn","urgence"
2,,,"nn","fond*n*g"
8,,,"nnp","SAINT"
1,,,"nn","ext"
1,,,"nn","Jak"
4,,,"nnp","Staff"
2,,,"nnp","Crescent"
1,,,"nn","nowehre"
2,,,"nn","bois-moquette"
2,,,"nns","rubles"
1,,,"nn","asw"
1,,,"nns","texts"
1,,,"nns","jules"
4,,,"nn","Wismyne"
1,,,"nns","port’s"
2,,,"nn","Giyou"
2,,,"nn","coupon"
1,,,"nn","Urvica"
1,,,"nn","peye"
1,,,"nnp","Engle"
1,,,"nn","kante"
7,,,"nnp","Justice"
1,,,"nn","odm"
3,,,"nns","DAYS"
10,,,"nnp","Mrs"
6,,,"nn","misyon"
1,,,"nn","Ridoré"
1,,,"nnp","Alta"
2,,,"nns","entans"
1,,,"nn","TOMGATO"
2,,,"nn","BARY"
2,,,"nn","tansyon"
1,,,"nn","nenp*t"
1,,,"nn","*pi"
1,,,"nn","bcp"
1,,,"nn","Direksyon"
1,,,"nn","DOCTOR"
1,,,"nn","eux"
2,,,"nn","enp"
1,,,"nn","jirado"
2,,,"FW","FAMILLE"
3,,,"nnp","Gonzalez"
9,,,"nns","Jean-Francois"
1,,,"nn","noire"
4,,,"nn","Atson"
1,,,"nn","llocate"
1,,,"nn","OKENN"
1,,,"nn","venantediaquoi"
3,,,"nn","EMERGENCY"
1,,,"nn","lajoie"
1,,,"nn","Port-Margot"
1,,,"nnp","Economic"
1,,,"nn","WOU"
2,,,"nnp","Prix"
10,,,"nn","abitan"
1,,,"nnp","Foley"
1,,,"nn","Famiy"
5,,,"nns","Palais"
6,,,"nn","LAMENTIN"
1,,,"nn","ouve"
11,,,"nn","status"
1,,,"nns","comtons"
30,,,"nn","wout"
9,,,"nnp","Mole"
34,,,"nn","situation"
2,,,"nn","masseh"
2,,,"nns","theatres"
1,,,"nnp","LOS"
4,,,"nn","ladanl"
3,,,"nns","enfas"
5,,,"nnp","Missions"
7,,,"nn","alo"
1,,,"nn","VIRE"
20,,,"nn","ZON"
2,,,"nn","Couer"
4,,,"nn","Bourdeau"
1,,,"nn","Tete"
2,,,"nn","kwad*bouk*"
1,,,"nns","Datis"
3,,,"nn","Leoganne"
1,,,"nn","FONBRACH"
2,,,"nnp","Colby"
3,,,"nn","plant"
1,,,"nn","parseke"
17,,,"nn","pap"
73,,,"nn","viv"
1,,,"nn","Carribe"
1,,,"nn","Louis-Edmond"
1,,,"nn","Columbier"
1,,,"nn","CAPE"
1,,,"nn","artibonit"
4,,,"nn","Souple"
3,,,"nn","PAKA"
3,,,"nn","Azor"
4,,,"nn","manti"
2,,,"nn","Soliel"
2,,,"nn","Courrone"
1,,,"nn","Donase"
2,,,"nn","aucun"
1,,,"nn","radiology"
38,,,"nns","thanks"
4,,,"nns","Saintilus"
1,,,"nnp","Coleman"
1,,,"nn","Paye"
1,,,"nn","bisonyè"
1,,,"nn","Liphete"
2,,,"nn","faktori"
1,,,"nn","Flomboyant"
2,,,"nn","espire"
5,,,"nn","Mabouya"
1,,,"nn","lumumba"
3,,,"nns","dis"
1,,,"nn","master"
1,,,"nn","leonise"
2,,,"nn","BUTTE-BOYER"
1,,,"nn","skill"
1,,,"nn","Plaj"
1,,,"nn","stephani"
1,,,"nn","dites-moi"
1,,,"nn","meprize"
14,,,"FW","bel"
2,,,"nn","Dorsa"
1,,,"nn","@cnnbrk"
1,,,"nn","TheDesmangles"
1,,,"nn","GELOFUSINE"
1,,,"nn","dč"
2,,,"nn","Adventiste"
3,,,"nn","science"
5,,,"nn","tman"
1,,,"nn","Quai"
1,,,"nn","Tersciane"
1,,,"nn","RORO"
7,,,"nn","yn"
1,,,"nn","galon"
1,,,"nn","ditribisyon"
1,,,"nn","fallonce@gmail"
1,,,"nn","tizo"
4,,,"nns","experians"
1,,,"nn","cuillour"
4,,,"nn","Ri"
1,,,"nn","jhon"
2,,,"nnp","Spain"
1,,,"nn","intermediaire"
3,,,"nn","mňn"
1,,,"nn","KLOROX"
1,,,"nn","kathelen"
4,,,"nn","twitpic"
1,,,"nn","Kalouf"
1,,,"nn","z≈àn"
1,,,"nn","PIER"
46,,,"nns","days"
2,,,"nn","TANDAN"
1,,,"nn","severe—many"
2,,,"nn","akoz"
1,,,"nn","repoze"
1,,,"nn","téléphone"
2,,,"nn","konsenan"
1,,,"nn","Grégoire"
27,,,"nn","C"
2,,,"nn","pressure"
2,,,"nn","PREND"
2,,,"nn","vivent"
1,,,"nn","soutou"
1,,,"nn","refijie"
2,,,"nn","solitaire"
4,,,"nn","Lalue"
1,,,"nn","SHERLY"
8,,,"nn","VLE"
5,,,"nn","JACKSON"
1,,,"nn","[either"
1,,,"nn","gliz"
1,,,"nn","Fatima\&quot"
1,,,"nnp","Rachel"
1,,,"nns","Mangues"
26,,,"nn","joseph"
5,,,"nn","fact"
4,,,"nn","HEALTH"
1,,,"nn","significance"
1,,,"nn","jimy"
2,,,"nn","IQUE"
1,,,"nn","secion"
2,,,"nns","VICTIMS"
6,,,"nn","JEREMIE"
1,,,"nn","Demesmin"
1,,,"nn","Bataeil"
1,,,"nn","enou"
6,,,"nns","francois"
1,,,"nn","Zuniga"
35,,,"nn","rice"
1,,,"nn","lameri"
2,,,"nn","LaPan"
1,,,"nn","ressours"
76,,,"nn","seksyon"
5,,,"nn","gat"
2,,,"nn","Peryelle"
1,,,"nn","coner"
1,,,"nn","anplastik"
2,,,"nn","cr"
2,,,"nn","Vil"
1,,,"nn","ie"
2,,,"nnp","RICHARD"
1,,,"nn","accomidation"
1,,,"nn","Biblyot"
6,,,"nn","swa"
1,,,"nn","SOSYETE"
1,,,"nn","edge"
1,,,"nn","coconut"
2,,,"nn","katia"
2,,,"nns","tous"
1,,,"nn","abandon*"
1,,,"nns","nationals"
29,,,"nn","Lamentin"
5,,,"nn","ganizasyon"
2,,,"FW","Santos"
2,,,"nnp","Open"
1,,,"nns","caraibes"
1,,,"nn","lavallee"
1,,,"nn","zoranje"
1,,,"nn","port-"
1,,,"nn","AMPLWAYE"
1,,,"nn","CALIX"
2,,,"nn","DECOMBRES"
14,,,"nn","college"
10,,,"nns","times"
17,,,"nn","epi"
3,,,"nns","guests"
5,,,"nn","premiere"
1,,,"nn","GUERDA"
1,,,"nn","KRISTOP"
8,,,"nn","bouke"
1,,,"nn","spokesperson"
2,,,"nn","giran"
2,,,"nn","communale"
2,,,"nn","lke"
1,,,"nnp","Ranch"
1,,,"nn","jounin"
4,,,"nn","factory"
1,,,"nn","Luidgy"
1,,,"nn","apron"
1,,,"nn","melissaholbrooks@aol"
1,,,"nn","arondissement"
5,,,"nnp","Aristide"
1,,,"nn","konpre"
1,,,"nn","hautevr"
3,,,"nn","jansaye"
4,,,"nn","zan"
1,,,"nnp","Arms"
2,,,"nnp","Democracy"
3,,,"nn","noun"
1,,,"nn","Hecto"
5,,,"FW","lui"
2,,,"nn","BELE"
1,,,"nn","pwen"
3,,,"nn","grande"
3,,,"nn","Dieufort"
4,,,"nn","fem"
3,,,"nns","gangsters"
1,,,"nn","Malherbe"
1,,,"nnp","Federation"
3,,,"nn","ASSISTANCE"
300,,,"nn","i"
1,,,"nn","PERRIN"
4,,,"nn","sipo"
1,,,"nn","COMCEL"
1,,,"nn","LWI"
1,,,"nns","Noodles"
1,,,"nn","oeil"
2,,,"FW","monde"
14,,,"nns","flights"
2,,,"nn","Carolle"
2,,,"nn","chili"
2,,,"nn","Cap-Haitian"
45,,,"nns","repos"
1,,,"nn","Nim"
1,,,"nn","newolog"
9,,,"nn","ban"
1,,,"nnp","Donald"
1,,,"nn","ASPELY"
41,,,"nns","patients"
1,,,"nn","bunker@un"
3,,,"nn","usaid"
5,,,"nnp","Jessica"
3,,,"nn","gaston"
1,,,"nn","Cala"
57,,,"nn","first"
3,,,"nn","Michaelle"
5,,,"nn","OpenDocument&amp"
1,,,"nn","Lavoute"
